Actor Losses,Critic Losses,Total Rewards,Avg Lengths
-0.0012113504344597459,3.018540859222412,-42.45374298095703,48.984375
0.0010392955737188458,3.156794548034668,-42.31231689453125,48.875
0.02703171782195568,3.9609534740448,-41.608131408691406,48.4140625
0.00048647806397639215,2.9162440299987793,-42.40882110595703,48.9296875
0.008438602089881897,3.1552603244781494,-42.1953125,48.8046875
0.015376490540802479,3.1264498233795166,-42.30051040649414,48.7578125
0.008410788141191006,3.03039813041687,-42.20722198486328,48.828125
0.027929363772273064,3.5920772552490234,-41.97303009033203,48.5859375
-0.003151900367811322,2.599613904953003,-42.52689743041992,49.0
0.005510028917342424,3.897815704345703,-42.16884994506836,48.8359375
0.002485953038558364,3.4401299953460693,-42.45175552368164,48.8828125
-0.0034377598203718662,2.644044876098633,-42.55312728881836,49.0
-0.0033452215138822794,2.714576482772827,-42.51079559326172,49.0
0.01585179567337036,3.876858711242676,-42.132835388183594,48.71875
0.010370668955147266,3.134324789047241,-42.362091064453125,48.8203125
-0.0031864256598055363,2.650649309158325,-42.572662353515625,49.0
-0.0009050082881003618,2.883847951889038,-42.45679473876953,48.9765625
0.022912053391337395,3.439781904220581,-41.86420440673828,48.5234375
0.009619651362299919,3.0682356357574463,-42.01676940917969,48.78125
-0.002950378693640232,2.3533525466918945,-42.58850860595703,49.0
-0.002361010294407606,3.0143537521362305,-42.50916290283203,48.9765625
-0.0036927186883985996,2.935990571975708,-42.34593963623047,48.96875
0.012880004942417145,3.095656633377075,-42.3317985534668,48.7890625
0.001300559495575726,3.217916250228882,-42.3702392578125,48.9609375
0.008872827515006065,3.147989273071289,-42.38441467285156,48.828125
0.02250813879072666,3.57033371925354,-41.86093521118164,48.515625
0.0020049838349223137,3.2236440181732178,-42.289390563964844,48.8671875
0.0137545270845294,3.5461745262145996,-42.072052001953125,48.7578125
0.01505235955119133,3.4940733909606934,-42.0912971496582,48.75
0.01681358367204666,3.5178372859954834,-42.0125732421875,48.703125
0.006613621953874826,3.2289960384368896,-42.38361358642578,48.8359375
0.013776708394289017,3.663132905960083,-42.22919845581055,48.7421875
-0.004370387643575668,2.6188178062438965,-42.564659118652344,49.0
-0.0036638188175857067,2.769500732421875,-42.4490966796875,49.0
-0.0010857508750632405,2.972517967224121,-42.20556640625,48.9609375
0.02002270147204399,3.949324607849121,-41.87086868286133,48.59375
0.006581888068467379,3.7888312339782715,-42.20843505859375,48.7890625
0.002412499627098441,2.95589280128479,-42.351646423339844,48.8828125
-0.00452492106705904,2.6131234169006348,-42.60380172729492,49.0
-0.004252529237419367,2.9324471950531006,-42.467227935791016,49.0
0.006008407566696405,3.068819284439087,-42.15892028808594,48.828125
-0.0037061383482068777,2.9735350608825684,-42.46270751953125,49.0
0.003901256015524268,3.622182846069336,-42.15312576293945,48.8203125
0.002633539726957679,3.560814142227173,-42.289981842041016,48.8828125
0.0034295280929654837,3.0071842670440674,-42.32270812988281,48.8828125
0.0003124672221019864,3.0948028564453125,-42.468711853027344,49.0
-0.0026391050778329372,3.0201079845428467,-42.3919677734375,49.0
0.000449337821919471,3.5238852500915527,-42.206573486328125,48.8984375
-0.004443708807229996,3.0137391090393066,-42.546905517578125,49.0
0.009701882489025593,3.789891242980957,-42.22898864746094,48.71875
0.025117874145507812,3.2766196727752686,-41.919219970703125,48.6328125
0.003082294249907136,3.4581546783447266,-42.149986267089844,48.8515625
-0.004484560340642929,2.8600220680236816,-42.57229995727539,49.0
0.007924163714051247,3.000521421432495,-42.11127853393555,48.8125
0.00770174665376544,3.4064199924468994,-42.15891647338867,48.7578125
-0.0038717593997716904,2.942636489868164,-42.49596405029297,49.0
0.009943267330527306,3.354231834411621,-42.13718032836914,48.703125
0.017120178788900375,3.3406684398651123,-42.031097412109375,48.6640625
0.018607478588819504,3.7307627201080322,-42.104164123535156,48.6328125
0.007403065916150808,2.839639902114868,-42.19823455810547,48.828125
-0.003755425801500678,2.9730677604675293,-42.39141082763672,48.984375
0.007330163847655058,3.0085058212280273,-42.21077346801758,48.8203125
0.021957067772746086,3.8533143997192383,-41.908138275146484,48.578125
0.008549499325454235,3.326193332672119,-42.27504348754883,48.8359375
-0.0001680604473222047,3.4507622718811035,-42.41167068481445,48.9453125
0.004464476369321346,3.1125967502593994,-42.16008758544922,48.84375
-0.002729464555159211,2.8511388301849365,-42.48896789550781,49.0
-0.004491346888244152,2.780069589614868,-42.45378112792969,49.0
0.007026316598057747,3.0741219520568848,-42.07402420043945,48.7890625
0.006971096154302359,3.576305389404297,-42.16824722290039,48.8125
-0.0020544840954244137,2.9367806911468506,-42.53926086425781,49.0
-0.00036810667370446026,2.6935791969299316,-42.42418670654297,49.0
0.013417480513453484,3.6423826217651367,-42.137168884277344,48.8046875
-0.004579991102218628,2.6700592041015625,-42.450862884521484,49.0
0.018733849748969078,3.8337035179138184,-41.99172592163086,48.6015625
-0.003367780474945903,2.696627140045166,-42.493988037109375,49.0
0.0033302519004791975,3.535219192504883,-42.1351432800293,48.8671875
-0.0004751869710162282,3.239582061767578,-42.18341827392578,48.921875
0.020873455330729485,4.184365272521973,-41.844390869140625,48.5859375
-0.003661230904981494,3.234764337539673,-42.414695739746094,49.0
0.011331606656312943,3.7843334674835205,-41.997894287109375,48.703125
-0.0034130436833947897,3.327396869659424,-42.435752868652344,49.0
0.02863381803035736,4.6075873374938965,-41.44602966308594,48.3125
-0.0032773015554994345,3.124789237976074,-42.19093322753906,48.953125
0.008014952763915062,3.393660068511963,-42.03179168701172,48.7734375
-0.004007084760814905,2.978492021560669,-42.32916259765625,49.0
-0.002192478161305189,3.026563882827759,-42.1201057434082,48.96875
0.0055799055844545364,3.2387895584106445,-42.306419372558594,48.828125
0.01519622839987278,3.885181427001953,-42.007476806640625,48.6484375
-0.004747131373733282,2.8791277408599854,-42.437435150146484,49.0
-0.004283424466848373,2.7870736122131348,-42.47467803955078,49.0
0.007085768971592188,3.1674513816833496,-42.11778259277344,48.78125
0.009782377630472183,3.1204464435577393,-41.93821716308594,48.6875
0.013360361568629742,3.1705360412597656,-42.156124114990234,48.796875
0.02352382242679596,3.6375648975372314,-41.789024353027344,48.5546875
0.029623152688145638,3.6569855213165283,-41.759220123291016,48.5
0.0025983192026615143,3.1989831924438477,-42.23182678222656,48.875
-0.004097390919923782,2.6309571266174316,-42.390899658203125,49.0
0.027801860123872757,4.091598033905029,-41.75080871582031,48.484375
0.003305054036900401,2.894111156463623,-41.999717712402344,48.8359375
0.026312310248613358,4.088385581970215,-41.65463638305664,48.46875
0.009061845950782299,2.8026862144470215,-42.10408020019531,48.8125
-0.003544524312019348,2.538447380065918,-42.542503356933594,49.0
0.007468935567885637,3.029815435409546,-42.281524658203125,48.84375
0.03112449124455452,3.2138519287109375,-41.9713020324707,48.6015625
0.009484939277172089,2.978029489517212,-42.18914794921875,48.8203125
0.014889533631503582,2.8501994609832764,-42.116127014160156,48.734375
0.010795976966619492,3.057863235473633,-42.1518669128418,48.7578125
0.008445966057479382,2.957207679748535,-42.036190032958984,48.828125
-0.0003566735831554979,2.9212887287139893,-42.26698684692383,48.8984375
-0.0027981738094240427,2.5244925022125244,-42.25027084350586,48.9765625
0.00899509247392416,2.6591835021972656,-42.1569709777832,48.8359375
0.009190181270241737,3.23313307762146,-42.1334114074707,48.796875
0.010618672706186771,3.228154182434082,-42.20818328857422,48.8203125
0.003784039057791233,2.9795196056365967,-42.16642761230469,48.8671875
0.005090470891445875,2.726569890975952,-42.190914154052734,48.84375
0.005716740153729916,3.0815744400024414,-42.21247863769531,48.8359375
0.0050238631665706635,3.3979485034942627,-42.22991180419922,48.8671875
0.013331742957234383,3.7914509773254395,-41.75905990600586,48.6875
-0.003016076283529401,2.5984530448913574,-42.206146240234375,48.984375
0.033539172261953354,4.704702854156494,-41.299808502197266,48.296875
0.008538665249943733,3.251925230026245,-41.949180603027344,48.7890625
0.010062304325401783,3.421151876449585,-42.04005432128906,48.796875
-0.004094816278666258,2.9816324710845947,-42.39537048339844,49.0
0.007470249198377132,3.3040974140167236,-42.1116943359375,48.859375
-0.0025988612323999405,3.4857077598571777,-42.33026123046875,49.0
0.014775091782212257,3.5943987369537354,-42.136741638183594,48.796875
0.015998991206288338,3.820326089859009,-41.797061920166016,48.625
